Feature Name	Cluster 0	Cluster 1	Symbol
HLA-DQB1	0.010064987606301276	-0.010064987606301276	HLA-DQB2
HLA-DRA	0.02570934258824399	-0.025709342588244	HLA-DRA
HLA-DRB1	0.023815532134756	-0.023815532134755985	HLA-DRB1
HLA-E	-0.01278024283399227	0.012780242833992242	HLA-E
HLA-F	0.01844274568075142	-0.018442745680751608	HLA-F
HLA-L	0.007730306028496672	-0.007730306028495879	HLA-L
HM13	-0.0059893611407921795	0.005989361140792156	HM13
HMG20B	0.011784860353056856	-0.011784860353057086	HMG20B
HMGA1	-0.05318878702619309	0.0531887870261931	HMGA1
HMGB1	-0.0082369260337587	0.008236926033758552	HMGB1
HMGN1	-0.008703973540730462	0.008703973540730275	HMGN1
HMGN2	0.01573379171832805	-0.015733791718328116	HMGN2
HNRNPA0	-0.00863426076669694	0.008634260766697032	HNRNPA0
HNRNPA1	0.02381897191815204	-0.02381897191815197	HNRNPA1
HNRNPA2B1	0.020398320541428958	-0.02039832054142885	HNRNPA2B1
HNRNPA3	0.013667537210291965	-0.013667537210291769	HNRNPA3
HNRNPC	-0.011982157848904443	0.011982157848904449	HNRNPC
HNRNPD	0.017939422950402586	-0.017939422950402538	HNRNPD
HNRNPDL	0.018542857339898168	-0.01854285733989824	HNRNPDL
HNRNPF	0.012365705999005484	-0.01236570599900576	HNRNPF
HNRNPH1	-0.009008599937673192	0.009008599937673379	HNRNPH1
HNRNPK	0.015595517380136538	-0.015595517380136766	HNRNPK
HNRNPL	0.014189093129801222	-0.014189093129801263	HNRNPL
HNRNPM	0.020000024714959798	-0.0200000247149598	HNRNPM
HNRNPU	0.019772491780180212	-0.01977249178018024	HNRNPU
HNRNPUL1	0.021786905702633516	-0.02178690570263345	HNRNPUL1
HP1BP3	-0.012800777299834348	0.012800777299834252	HP1BP3
HPCAL1	0.014737862223589629	-0.014737862223589544	HPCAL1
HPCAL4	-0.02908610813650437	0.02908610813650448	HPCAL4
HPS1	0.02021120706109833	-0.02021120706109833	HPS1
HPS3	-0.024820327245695467	0.02482032724569587	HPS3
HSD17B12	0.0031384587722068607	-0.003138458772206887	HSD17B12
HSF1	-0.0055318672185230905	0.005531867218523097	HSF1
HSH2D	-0.006111361174043729	0.006111361174043807	HSH2D
HSP90AA1	0.01574732791549885	-0.01574732791549877	HSP90AA1
HSP90AB1	0.022186567886352714	-0.02218656788635271	HSP90AB1
HSP90B1	-0.050723372127444065	0.05072337212744403	HSP90B1
HSPA8	0.019495605251537877	-0.01949560525153776	HSPA8
HSPA9	-0.007534438335735378	0.007534438335735454	HSPA9
HTT	0.0176774806218095	-0.017677480621809433	SLC6A4
ICAM2	-0.016948536237320674	0.01694853623732064	ICAM2
ICAM3	-0.01216508761141072	0.012165087611410677	ICAM3
ICMT	-0.021886585754442026	0.02188658575444203	ICMT
ID2	-0.009924248270703194	0.009924248270703036	ID2
IDH2	-0.007928168573421138	0.007928168573421194	IDH2
IDH3B	-0.009167719195306484	0.009167719195306468	IDH3B
IDH3G	0.014790860902286082	-0.01479086090228605	IDH3G
IDUA	-0.006056764692583821	0.006056764692583975	IDUA
IER2	-0.012936560265948915	0.012936560265949222	IER2
IER3	0.011952450222794885	-0.011952450222794862	IER3
IER5	-0.010460771538073165	0.010460771538073005	IER5
IFFO1	0.014490935898167369	-0.01449093589816741	IFFO1
IFI6	0.009274545785592728	-0.00927454578559247	IFI6
IFITM1	0.013692458580354271	-0.013692458580354585	IFITM1
IFITM2	-0.0016924727541378836	0.0016924727541378882	IFITM2
IFITM3	-0.05217957381035085	0.05217957381035086	IFITM3
IFNGR2	-0.050788018936648714	0.05078801893664868	IFNGR2
IFNLR1	-0.027927636256647518	0.027927636256647192	IFNLR1
IGF2R	-0.015776349185585712	0.015776349185585563	IGF2R
IGSF8	-0.020471301467679517	0.020471301467679403	IGSF8
IK	0.01731361532159021	-0.017313615321590217	KCNN4
IKBKB	0.013794027535072598	-0.013794027535072651	IKBKB
IKZF1	0.013701894590759569	-0.013701894590759284	IKZF1
IKZF3	-0.04953660433302067	0.04953660433302064	IKZF3
IL10RA	0.022070461661953828	-0.02207046166195387	IL10RA
IL11RA	0.01246888966351395	-0.012468889663513774	IL11RA
IL15RA	0.00734928870073407	-0.007349288700734065	IL15RA
IL16	-0.012619581258487885	0.01261958125848778	IL16
IL17RA	-0.0059820201243187725	0.0059820201243187005	IL17RA
IL1B	-0.008512735966492541	0.008512735966497383	IL1B
IL24	-0.019615366044824858	0.019615366044824632	IL24
IL27RA	0.02017031229205558	-0.02017031229205559	IL27RA
IL2RB	0.014478230826081271	-0.014478230826081469	IL2RB
IL2RG	-0.015898570015670462	0.015898570015670615	IL2RG
IL32	0.015279753267440691	-0.015279753267440537	IL32
IL4R	0.015527408769108731	-0.015527408769108712	IL4R
IL6R	-0.006635624786419606	0.0066356247864196045	IL6R
IL6ST	-0.0121821644112508	0.012182164411250862	IL6ST
IL7R	0.01486706550053386	-0.014867065500533629	IL7R
ILF3	0.02205821274059469	-0.022058212740594645	ILF3
ILRUN	0.01641593783313939	-0.01641593783313941	ILRUN
IMP4	0.01541606717678959	-0.015416067176789656	IMP4
IMPDH1	0.016404192604607692	-0.016404192604607747	IMPDH1P11
IMPDH2	-0.003171611006907561	0.0031716110069075877	IMPDH2
INAFM1	-0.015442819428240837	0.015442819428240816	INAFM1
INF2	0.013787948028539974	-0.013787948028539858	INF2
INPP4A	-0.0050718986353074525	0.005071898635307495	INPP4A
INPP5D	0.02305683720175031	-0.02305683720175039	INPP5D
INPP5K	0.015302893115637057	-0.015302893115637031	INPP5K
INPPL1	0.01845612222615934	-0.01845612222615935	INPPL1
INTS1	0.01854645180323897	-0.01854645180323902	INTS1
INTS11	0.01751453735681195	-0.01751453735681204	INTS11
INTS5	-0.02036663625985967	0.020366636259859683	INTS5
IQGAP2	-0.016803192883044424	0.01680319288304441	IQGAP2
IQSEC1	-0.006231118795778037	0.0062311187957781325	IQSEC1
IRAK1	0.01576314349132396	-0.01576314349132388	IRAK1
IRF1	-0.061558712375509174	0.061558712375509174	IRF1
IRF2	-0.025965292234730576	0.025965292234730958	IRF2
IRF2BP2	-0.006191099653642498	0.006191099653642288	IRF2BP2
IRF2BPL	0.018611347648415516	-0.01861134764841552	IRF2BPL
IRF3	0.014872378106951363	-0.014872378106951334	IRF3
IRF4	0.01915188845939916	-0.019151888459399143	IRF4
IRF7	-0.04907879548423349	0.04907879548423344	IRF7
IRS2	0.014727192330957803	-0.014727192330957628	IRS2
ISG20	-0.006204338411264546	0.006204338411264507	ISG20
IST1	0.013507214361624012	-0.013507214361624042	IST1
ITCH	-0.01851120868624697	0.018511208686246974	ITCH
ITGA2B	-0.04987365227511236	0.04987365227511223	ITGA2B
ITGA5	0.013700463331513929	-0.013700463331513882	ITGA5
ITGA6	-0.013632371196712423	0.013632371196712078	ITGA6
ITGAL	0.027463518784460888	-0.02746351878446088	ITGAL
ITGAX	-0.05706060663678554	0.05706060663678553	ITGAX
ITGB2	0.02931439761713563	-0.029314397617135987	ITGB2
ITGB5	0.013721535380011321	-0.013721535380011309	ITGB5
ITGB7	-0.008710198035544172	0.008710198035543912	ITGB7
ITK	-0.015999464288900134	0.0159994642889	ITK
ITM2B	-0.005033401336172192	0.005033401336171874	ITM2B
ITPK1	0.017014827175566228	-0.01701482717556593	ITPK1
ITPKB	-0.008474686440300553	0.00847468644030074	ITPKB
ITPR2	-0.05090040702254029	0.050900407022540256	ITPR2
ITPR3	-0.020551148453679537	0.020551148453679845	ITPR3
ITPRIP	-0.010505956041217323	0.010505956041217162	ITPRIP
IVNS1ABP	-0.01638084980090439	0.016380849800904554	IVNS1ABP
JADE2	0.014032554701072274	-0.014032554701072316	JADE2
JAK1	-0.018083731440514502	0.018083731440514384	JAK1
JAK3	0.018255342576554662	-0.018255342576554583	JAK3
JAML	0.015127335614071891	-0.015127335614071888	JAML
JARID2	-0.012165689816045754	0.012165689816045672	JARID2
JMJD1C	-0.01095723951116015	0.01095723951115984	JMJD1C
JOSD1	-0.05980758144258929	0.05980758144258925	JOSD1
JPT2	-0.026706931874185512	0.02670693187418558	JPT2
JUN	0.06921963552310728	-0.0692196355231069	JUN
JUNB	0.04860889094274313	-0.04860889094274308	RNASEH2A
JUND	0.04267554366031801	-0.04267554366031809	JUND
KANK3	-0.027746415266324456	0.02774641526632431	KANK3
KANSL1	0.011470849497687936	-0.011470849497688005	KANSL1
KARS	0.014186067056208387	-0.01418606705620829	KARS1
KAT2B	-0.019465804755242164	0.01946580475524209	KAT2B
KAT6B	-0.020690657673196004	0.02069065767319572	KAT6B
KAT8	-0.0014525231314326346	0.0014525231314326426	KAT8
KCNA3	-0.04883029000772044	0.04883029000772042	KCNA3
KCNAB2	0.02027948711404778	-0.02027948711404776	KCNAB2
KCNE3	-0.02527062133409429	0.0252706213340941	KCNE3
KCNQ1	-0.00877093655570152	0.008770936555701547	KCNQ1
KCTD12	-0.05012656467849695	0.05012656467849703	KCTD12
KCTD2	-0.0027441693947174023	0.002744169394717447	KCTD2
KDM1A	0.01437307918641107	-0.014373079186411062	KDM1A
KDM2A	-0.018899389655196143	0.018899389655195997	KDM2A
KDM3A	-0.010185587103198206	0.010185587103197941	KDM3A
KDM4B	0.014292680347183144	-0.01429268034718316	KDM4B
KDM5A	-0.008843030521849878	0.008843030521850313	KDM5A
KDM5C	-0.007062248866372205	0.007062248866372153	KDM5C
KDM6B	-0.06529116390418138	0.06529116390418127	KDM6B
KHDRBS1	-0.02412903644091928	0.02412903644091911	KHDRBS1
KHSRP	0.015083716395017488	-0.015083716395017547	KHSRP
KIAA0319L	0.013821701856480424	-0.013821701856480515	KIAA0319L
KIAA0513	-0.014129552821977129	0.014129552821977243	KIAA0513
KIAA0930	0.014952620914352906	-0.014952620914353109	KIAA0930
KIAA1109	-0.014969244563030584	0.014969244563030434	KIAA1109
KIAA2013	0.011818277344152393	-0.011818277344152537	KIAA2013
KIF21B	0.014235750501199084	-0.01423575050119876	KIF21B
KIF22	0.013708685671597505	-0.013708685671597498	KIF22
KIFC2	-0.0065695149626725955	0.006569514962672393	KIFC2
KLC4	0.0135274502624197	-0.013527450262419673	KLC4
KLF10	-0.049761079405772186	0.0497610794057722	KLF10
KLF13	0.017556703226351892	-0.017556703226351944	KLF13
KLF2	-0.03358759394264843	0.03358759394264857	KLF2
KLF3	0.009331259477077712	-0.009331259477078002	KLF3
KLF4	0.012674195121103262	-0.01267419512110311	KLF4
KLF6	0.006452782471302803	-0.006452782471302782	KLF6
KLF9	-0.016237696377979137	0.01623769637797879	KLF9
KLHDC4	0.012527583752927788	-0.0125275837529279	KLHDC4
KLHL21	-0.00944735136630132	0.009447351366301444	KLHL21
KLHL24	-0.021795127685369658	0.02179512768536964	KLHL24
KLHL36	0.01499066957228871	-0.014990669572288643	KLHL36
KLHL5	-0.05302328173384273	0.053023281733842687	KLHL5
KMT2A	-0.0593305214005082	0.05933052140050817	KMT2A
KMT2B	0.016935199530645678	-0.016935199530645737	KMT2B
KMT2C	-0.016852698076578878	0.016852698076578958	KMT2C
KMT2D	0.012476517467346274	-0.012476517467346406	KMT2D
KMT2E	0.013924570195965337	-0.01392457019596517	KMT2E
KPNA1	-0.02497819556828084	0.024978195568280608	KPNA1
KPNB1	0.013080652252086716	-0.01308065225208677	KPNB1
KRI1	-0.004378152073771124	0.004378152073771022	KRI1
KTN1	-0.009639666061254113	0.00963966606125382	KTN1
KXD1	0.017732854263029018	-0.01773285426302906	KXD1
LAMP1	0.018478334025634292	-0.018478334025634254	LAMP1
LAMTOR1	0.014057305189020798	-0.014057305189020772	LAMTOR1
LAMTOR4	0.013014161511099343	-0.013014161511099449	LAMTOR4
LAP3	-0.0007787041546343875	0.000778704154634408	LAP3
LAPTM5	0.029547289002232306	-0.029547289002232375	LAPTM5
LARP1	0.014637468171058847	-0.014637468171058729	LARP1
LAS1L	0.019427437730965263	-0.019427437730965256	LAS1L
LASP1	0.01637741384516249	-0.016377413845162513	LASP1
LAT	-0.024430673467613843	0.02443067346761345	SPNS1
LAT2	-0.007902862927946487	0.00790286292794638	SLC7A8
LBH	-0.016240483671663017	0.01624048367166282	SMIM29
LCK	-0.011846850871301506	0.011846850871301195	LCK
LCP1	0.022237142341856017	-0.02223714234185605	TOX4
LCP2	-0.011159921819635632	0.011159921819635836	LCP2
LDB1	0.012101832847845072	-0.012101832847845191	LDB2
LDHA	-0.007587636796957184	0.007587636796957339	LDHA
LDLRAP1	-0.008856976932738434	0.008856976932738469	LDLRAP1
LEF1	0.012155264669428123	-0.012155264669427904	LEF1
LEMD2	0.014461546617538613	-0.014461546617538566	LEMD2
LENG8	-0.001318978745611055	0.0013189787456110347	LENG8
LFNG	-0.006968629044484214	0.006968629044484111	LFNG
LGALS1	-0.022324542799337127	0.022324542799337148	LGALS1
LGALS3	-0.0007910312447657803	0.0007910312447657996	LGALS3
LGALS9	-0.049218809458344524	0.049218809458344566	LGALS9
LILRA2	-0.00425189501599136	0.004251895015991382	LILRA2
LILRA5	-0.010513643822691704	0.010513643822691756	LILRA5
LILRB1	0.012161521446602465	-0.012161521446602557	LILRB1
LILRB2	0.026840066776735783	-0.026840066776735803	LILRB2
LILRB3	-0.007884166371470444	0.007884166371470118	LILRA6
LIMD1	-0.01983242140406013	0.019832421404060233	LIMD1
LIMD2	0.02341446671458109	-0.02341446671458125	LIMD2
LIMK2	0.01227284407247889	-0.01227284407247874	LIMK2
LINC00926	0.018705130617318832	-0.018705130617318825	LINC00926
LIPA	-0.02486299963149415	0.024862999631494253	SCGB1D1
LITAF	-0.0212892335591041	0.021289233559104056	LITAF
LLGL2	-0.007923572828510734	0.007923572828510668	LLGL2
LMAN2	-0.006972477291092029	0.006972477291091927	LMAN2
LMF2	0.016676742401238287	-0.016676742401238096	LMF2
LMO4	-0.017019114189188087	0.01701911418918814	LMO4
LMTK2	-0.01818874446810048	0.01818874446810032	LMTK2
LMTK3	-0.022133781643074887	0.022133781643074658	LMTK3
LNPEP	-0.023716642873384968	0.02371664287338484	LNPEP
LOC339192	-0.017086536036117372	0.017086536036117362	LOC339192
LONP1	0.013317181310382913	-0.01331718131038266	LONP1
LPAR2	0.0034358267379617302	-0.003435826737961825	LPAR2
LPCAT1	0.01447613926157964	-0.014476139261579356	LPCAT1
LRCH4	-0.013946008588672006	0.013946008588671736	LRCH4
LRP1	-0.01121240576034878	0.011212405760348706	C1D
LRP10	0.01726737058812404	-0.01726737058812386	LRP10
LRPAP1	-0.010922944493458294	0.010922944493458285	LRPAP1
LRRC25	-0.007719468155822734	0.007719468155822978	LRRC25
LRRC59	-0.01987164900696273	0.019871649006962883	LRRC59
LRRC8D	-0.020412140635565408	0.020412140635565627	LRRC8D
LRRFIP1	0.016703216748741756	-0.016703216748741794	LRRFIP1
LSP1	0.023158317013987142	-0.023158317013987042	LSP1
LST1	0.014369387676380982	-0.014369387676381143	SLCO1B1
LTA4H	0.012444447042107324	-0.01244444704210717	LTA4H
LTB	0.01925066757890801	-0.019250667578908056	LTB
LTB4R	-0.00600961837516447	0.006009618375164542	LTB4R
LTBP3	-0.00419699134509448	0.004196991345094339	LTBP3
LTBP4	0.014688215668064	-0.014688215668063737	LTBP4
LTBR	-0.05129261688660985	0.05129261688660968	LTBR
LUC7L	0.01761065221770349	-0.017610652217703516	LUC7L
LUC7L3	-0.010349766011425137	0.010349766011425305	LUC7L3
LY6E	0.021506110245695032	-0.021506110245695032	LY6E
LYL1	-0.015612421523286547	0.015612421523286646	LYL1
LYN	-0.0077208880219627	0.0077208880219624965	LYN
LYST	0.01643322247332647	-0.016433222473326552	LYST
LYZ	0.0033885952301777487	-0.003388595230177828	LYZ
M6PR	-0.012328347116186262	0.012328347116185974	M6PR
MACF1	0.040567975603148974	-0.040567975603149016	MACF1
MAD1L1	-0.008036173573548754	0.008036173573548858	MAD1L1
MADD	0.017238578882329773	-0.017238578882329846	MADD
MAEA	0.013643029742437944	-0.013643029742437768	MAEA
MAF1	0.016932566283464498	-0.01693256628346447	MAF1
MAFB	-0.007806138686281327	0.007806138686281261	MAFB
MAFG	-0.020259133653440703	0.020259133653440512	MAFG
MAFK	0.012190810445849996	-0.012190810445850221	MAFK
MALAT1	-0.0017360309969971116	0.0017360309969975175	MALAT1
MALSU1	-0.018934173021278027	0.018934173021277985	MALSU1
MAML2	-0.02059071842517777	0.020590718425177814	MAML2
MAN1B1	0.016085455309927697	-0.01608545530992787	MAN1B1
MAN2A2	-0.014354249965178744	0.014354249965179004	MAN2A2
MAN2B1	-0.0035395727948435867	0.0035395727948435867	MAN2B1
MAN2B2	0.013866252342770714	-0.013866252342770705	MAN2B2
MAN2C1	0.01054256084445592	-0.010542560844455763	MAN2C1
MANBA	-0.011472779340696505	0.011472779340696557	MANBA
MANF	0.02009379230944244	-0.020093792309442454	MANF
MAP2K2	0.01868266235320649	-0.018682662353206474	MAP2K2
MAP2K3	-0.003598549126605337	0.0035985491266053533	MAP2K3
MAP2K7	0.013271353477939032	-0.01327135347793906	MAP2K7
MAP3K1	0.008900185791884532	-0.00890018579188345	MAP3K1
MAP3K11	0.01809058512390613	-0.01809058512390617	MAP3K11
MAP3K14	0.013962208905904636	-0.013962208905904586	MAP3K14
MAP3K3	-0.0018230777677278238	0.0018230777677278546	MAP3K3
MAP3K7CL	-0.0568148465257403	0.05681484652574027	MAP3K7CL
MAP3K8	0.012533533009342769	-0.012533533009342774	MAP3K8
MAP4	0.016700619068558856	-0.01670061906855892	MAP4
MAP4K1	0.014494887816300787	-0.01449488781630069	MAP4K1
MAP4K2	0.0179302852506691	-0.01793028525066905	MAP4K2
MAP4K4	-0.0029124917357713385	0.002912491735771333	MAP4K4
MAP7D1	0.019094454956889856	-0.019094454956889752	MAP7D1
MAPK7	-0.014301065582623982	0.014301065582624003	MAPK7
MAPK8IP3	0.02057543498478857	-0.020575434984788442	MAPK8IP3
MAPKAPK2	0.011699649398035472	-0.011699649398035484	MAPKAPK2
MAPKAPK3	0.008166403406897152	-0.008166403406897083	MAPKAPK3
MARCH2	0.03015672060197257	-0.03015672060197255	MARCHF2
MARCH6	0.005539441029368323	-0.005539441029368603	MARCHF6
MARCKS	-0.005774247143109578	0.0057742471431095795	MARCKS
MARK2	0.015820244518892194	-0.01582024451889219	MARK2
MARK3	0.014895255268421509	-0.01489525526842155	MARK3
MARS	0.017692497486984322	-0.01769249748698427	SLA2
MARVELD1	-0.017330204100069968	0.017330204100070228	MARVELD1
MAST3	0.013608294024220228	-0.013608294024220334	MAST3
MAT2A	-0.021744586022396664	0.02174458602239705	MAT2A
MAT2B	-0.017433748829265086	0.017433748829265194	MAT2B
MATK	0.013755807854084392	-0.013755807854084723	MATK
MAU2	0.015350561702303166	-0.01535056170230333	MAU2
MAX	0.01396581591545144	-0.013965815915451416	MAX
MBD1	0.013263330183507057	-0.013263330183507123	MBD1
MBD2	-0.020714650097263147	0.020714650097263292	DPEP2
MBD3	0.010575043501075021	-0.010575043501074988	DPEP3
MBD6	-0.013918782512162465	0.013918782512162536	MBD6
MBNL1	-0.010667530123560656	0.01066753012356085	MBNL1
MBOAT7	-0.04993007841624083	0.049930078416240746	MBOAT7
MBP	0.010632793875776949	-0.010632793875777171	PRG2
MBTPS1	0.014820618562524715	-0.01482061856252476	MBTPS1
MCL1	-0.02562136744994097	0.025621367449940848	MCL1
MCM2	-0.05558427828130938	0.05558427828130935	MCM7
MCM3AP	0.010905845012410268	-0.010905845012410173	MCM3AP
MCM5	0.013913483817868607	-0.013913483817868723	MCM5
MCM7	-0.003114245436459313	0.0031142454364593	MCM7
MCM9	-0.022988879159857218	0.022988879159856864	MCM9
MCMBP	-0.02357625131204157	0.02357625131204145	MCMBP
MCRS1	-0.0041366884784791655	0.004136688478479194	MCRS1
MDH2	-0.015515342556423357	0.015515342556423341	MDH2
MDM4	-0.052271703109127626	0.05227170310912765	MDM4
MECP2	0.012718262004052022	-0.012718262004052024	MECP2
MED13L	-0.013737915683809759	0.013737915683809656	MED13L
MED15	0.02156512076544197	-0.02156512076544197	MED15
MED16	0.012609959720023184	-0.012609959720023184	MED16
MED24	0.016315293523721047	-0.01631529352372101	MED24
MED29	0.016234964743656297	-0.01623496474365626	MED29
MED8	-0.01750518209941521	0.017505182099415317	MED8
MEF2D	0.014286523799008015	-0.014286523799008096	MEF2D
MEGF6	-0.015029531588028437	0.015029531588028375	MEGF6
MEPCE	-0.013127867253620164	0.0131278672536202	MEPCE
METRNL	0.010711531757146764	-0.01071153175714666	METRNL
METTL1	-0.025134392016692837	0.02513439201669286	METTL1
METTL9	-0.014617786650216975	0.0146177866502173	METTL9
MFN1	-0.0515475315214243	0.05154753152142398	MFN1
MFN2	0.010796215823183046	-0.010796215823182955	MFN2
MFNG	0.01968468020949265	-0.01968468020949259	MFNG
MFSD10	-0.005355631444033183	0.0053556314440333045	MFSD10
MFSD12	0.014085769502299231	-0.014085769502299162	MFSD12
MGA	-0.01907338109608572	0.01907338109608562	MGA
MGAT1	-0.017203376489928802	0.01720337648992881	MOGAT1
MGAT4B	0.01096158852786228	-0.010961588527862092	MGAT4B
MGRN1	0.015897024798617054	-0.015897024798616988	MGRN1
MGST3	-0.019145459453698176	0.019145459453697927	MGST3
MIB2	0.01560617720453239	-0.015606177204532654	MIB2
MICAL1	0.02186603730121156	-0.021866037301211616	MICAL1
MID1IP1	0.012400998127425235	-0.012400998127425341	MID1IP1
MIDN	-0.005774170998518973	0.005774170998518918	MIDN
MIER2	-0.015960992629305632	0.015960992629305826	MIER2
MIGA2	0.0126179225472133	-0.012617922547213221	MIGA2
MIIP	0.011201706918431266	-0.011201706918431179	MIIP
MINDY2	-0.02593700044725613	0.0259370004472562	MINDY2
MINK1	0.01724201073203834	-0.017242010732038432	MINK1
MKNK2	0.01854524629095072	-0.01854524629095082	MKNK2
MKRN1	0.013158047549172288	-0.01315804754917228	MKRN1
MLF2	0.015613695515011357	-0.015613695515011359	MLF2
MLLT1	0.013799190470775423	-0.01379919047077542	MLLT1
MLLT11	-0.0526690305556285	0.05266903055562844	MLLT11
MLLT6	0.01926371761454101	-0.01926371761454107	MLLT6
MLXIP	-0.0015037702305406104	0.0015037702305405515	MLXIP
MMP25	0.035225738286645665	-0.035225738286645686	MMP28
MMS19	0.013224924728862737	-0.013224924728862658	MMS19
MNDA	-0.0497756272437876	0.04977562724378763	MNDA
MNT	-0.01218575733496255	0.012185757334962905	MNT
MOB1A	-0.009433325847750385	0.009433325847750279	MOB1A
MOB3A	-0.0008370350744049894	0.0008370350744049974	MOB3A
MOGS	-0.004994661104423341	0.004994661104423375	MOGS
MON1B	0.013154826921116558	-0.013154826921116592	MON1B
MPEG1	-0.014759468719716997	0.014759468719716975	MPEG1
MPHOSPH8	-0.010130489919146096	0.01013048991914629	MPHOSPH8
MPI	-0.019857641486008416	0.019857641486008274	SLPI
MPRIP	0.013887758511582079	-0.013887758511582186	MPRIP
MPST	-0.015357289030873897	0.01535728903087375	MPST
MRFAP1	-0.01264579485542162	0.012645794855421616	MRFAP1
MROH1	-0.005804947327803818	0.005804947327803834	MROH1
MRPL41	0.012755337704353123	-0.012755337704352991	MRPL41
MRPS12	-0.016138677300322462	0.016138677300322413	MRPS34
MRPS15	-0.012895602223629213	0.012895602223629213	MRPS15
MRPS34	-0.012168239861424221	0.012168239861424016	MRPS34
MRTFA	0.017588375754358374	-0.017588375754358378	MRTFA
MRTO4	-0.018318771462400987	0.018318771462400917	MRTO4
MS4A6A	-0.04914210667047771	0.049142106670477685	MS4A6A
MSL1	0.008303473586771123	-0.008303473586770877	MSL1
MSN	-0.014751907104605447	0.014751907104605545	MSN
MTA1	0.013139625208070457	-0.013139625208070377	MTA1
MTA2	-0.003420723276062045	0.003420723276062061	MTA2
MTCH1	0.019375797030034017	-0.01937579703003411	MTCH1
MTDH	-0.0239098422234022	0.02390984222340217	MTDH
MTMR10	-0.02580135482018309	0.02580135482018313	MTMR10
MTMR14	0.016166505427839876	-0.01616650542783997	MTMR14
MTPN	-0.02344780239915941	0.02344780239915943	MTPN
MTSS1	-0.05102516340183851	0.05102516340183854	MTSS1
MVD	0.011527422325620474	-0.01152742232562078	MVD
MVP	-0.005306426633991989	0.0053064266339920545	MMVP1
MX1	0.005843697285885361	-0.0058436972858853424	MX1
MX2	0.0013816310708343804	-0.001381631070834409	MX2
MXD1	-0.05591553387506595	0.05591553387506575	MXD1
MXD4	-0.006706459801377293	0.006706459801377279	MXD4
MYBBP1A	0.012715787661882435	-0.012715787661882652	MYBBP1A
MYC	-0.009953303382578726	0.009953303382579166	MYC
MYCBP2	0.011132809921196212	-0.011132809921196285	MYCBP2
MYD88	-0.015031756974629447	0.015031756974629475	MYD88
MYH9	0.028976360722652375	-0.028976360722652483	MYH9
MYL12A	0.018894529000875054	-0.018894529000875	MYL12A
MYL12B	0.016700384428235432	-0.01670038442823539	MYL12B
MYL6	-0.006328371922250193	0.006328371922250192	MYL6
MYL9	0.020174232568278345	-0.020174232568278376	MYL9
MYO15B	-0.00010936090988535	0.00010936090988536685	MYO15B
MYO18A	0.012962240543117495	-0.012962240543117443	MYO18A
MYO1F	-0.00015363568533725407	0.00015363568533725995	MYO1F
MYO1G	0.022985164783149038	-0.022985164783148982	MYO1G
MYO9B	0.02575138465474666	-0.02575138465474664	MYO9B
N4BP1	0.013237011084707524	-0.01323701108470752	N4BP1
NAA60	0.014862146106819818	-0.014862146106819903	NAA60
NAAA	-0.015331736266403112	0.015331736266403212	NAAA
NACA	-0.004527857203529113	0.004527857203528993	NACA
NADK	-0.0075427751176731705	0.007542775117673294	NADK
NADSYN1	0.021846358165987505	-0.02184635816598754	NADSYN1
NAGA	-0.016326934158483575	0.016326934158483908	NAGA
NAGK	0.011087587434804841	-0.011087587434804768	NAGK
NAMPT	-0.055635654420192256	0.05563565442019218	NAMPT
NAP1L1	-0.014947989985612324	0.014947989985612038	NAP1L1
NAP1L4	0.017234505161636222	-0.017234505161636337	NAP1L4
NAPRT	-0.04980178167027724	0.049801781670277136	NAPRT
NAPSB	0.011309409093213851	-0.011309409093213792	NAPSB
NARF	-0.003401798554999409	0.0034017985549994714	RNF138
NBEAL2	0.023705966518376056	-0.02370596651837606	NBEAL2
NBPF12	-0.02079585624407794	0.0207958562440781	NBPF12
NCBP2AS2	-0.012857824499427637	0.012857824499427684	NCBP2AS2
NCF1	-0.002313330911989227	0.002313330911989252	NCF1
NCF1C	0.02795091463131396	-0.027950914631313918	NCF1C
NCF2	0.015641158342088592	-0.0156411583420887	NCF2
NCK2	-0.008461690667823443	0.008461690667823292	NCK2
NCKAP1L	0.01670990501688383	-0.016709905016883728	NCKAP1L
NCL	-0.0062434725078159906	0.006243472507815982	DNAJC5
NCLN	0.015514814654564913	-0.015514814654564875	NCLN
NCOA3	-0.05170737528403407	0.051707375284034025	NCOA3
NCOA4	0.012302045133654262	-0.012302045133654366	NCOA4
NCOA7	-0.024146333896429083	0.024146333896429256	NCOA7
NCOR1	0.012080618324932329	-0.012080618324932577	NCOR1
NCOR2	-0.01601502819244651	0.01601502819244639	NCOR2
NCR3	-0.01921931482838246	0.0192193148283824	NCR3
ND1	0.030907169956679782	-0.030907169956679824	ND1
ND2	-0.007632593579720909	0.0076325935797208035	ND2
ND3	-0.0028450156390655732	0.002845015639065476	ND3
ND4	0.032793713409695176	-0.03279371340969505	ND4
ND4L	-0.007176530186864512	0.007176530186864564	ND4L
ND5	0.02725271647908207	-0.027252716479082	ND5
ND6	-0.0068633065065312315	0.0068633065065311525	ND6
NDRG1	0.01545706235411219	-0.015457062354112322	NDRG1
NDUFA10	0.015555705478387775	-0.015555705478387782	NDUFA10
NDUFB11	-0.013408506429503357	0.01340850642950339	NDUFB11
NDUFS2	0.015008895591723581	-0.015008895591723604	NDUFS2
